ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;Short description;;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
10588;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-602-03;D9397-602-03;SW-MOTECH;SW-MOTECH;4052572022047;;;;;;1,3200;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20300_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10589;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-603-03;D9397-603-03;SW-MOTECH;SW-MOTECH;4052572022030;;;;;;1,1000;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20400_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10590;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-604-03;D9397-604-03;SW-MOTECH;SW-MOTECH;4052572022023;;;;;;1,1400;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20500_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10591;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-605-03;D9397-605-03;SW-MOTECH;SW-MOTECH;4052572022016;;;;;;1,4400;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20600_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10592;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-606-03;D9397-606-03;SW-MOTECH;SW-MOTECH;4052572022009;;;;;;1,4200;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20700_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10593;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-607-03;D9397-607-03;SW-MOTECH;SW-MOTECH;4052572021996;;;;;;1,1200;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20800_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10594;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-608-03;D9397-608-03;SW-MOTECH;SW-MOTECH;4052572021989;;;;;;1,4200;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Nonshock Endurance Lenker und Original Kawasaki ER-6</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20900_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_20xxx_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10595;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-609-03;D9397-609-03;SW-MOTECH;SW-MOTECH;4052572022641;;;;;;1,7200;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21100_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21100_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10596;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-611-03;D9397-611-03;SW-MOTECH;SW-MOTECH;4052572023563;;;;;;1,1800;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21200_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21200_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21200_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10597;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-616-03;D9397-616-03;SW-MOTECH;SW-MOTECH;4052572025208;;;;;;1,1000;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21400_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21400_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21400_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10598;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-614-03;D9397-614-03;SW-MOTECH;SW-MOTECH;4052572025642;;;;;;1,2000;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21500_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21500_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21500_b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10599;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-613-03;D9397-613-03;SW-MOTECH;SW-MOTECH;4052572025734;;;;;;1,4500;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21600_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21600_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21600_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10600;;Handprotektorenschutzbügel-Kit;288;129.00;;;;;;;;D9397-617-03;D9397-617-03;SW-MOTECH;SW-MOTECH;4052572025581;;;;;;1,1500;1;;;;;Schwarz. Ducati Multistrada 1200 / S (13-).;;<b>Handprotektorschutz</b><br> <ul> <li>Schützt den Original Handprotektor und Blinker<br> </li> <li>Oberfläche Schwarz pulverbeschichtet<br> </li> <li>Fügt sich in das Gesamterscheinungsbild des Motorrades ein<br> </li> </ul> <b>Lieferumfang:</b><!--BL--><ul> <li>2 Handprotektorschützer<br> </li> <li>Montagematerial</li> <li>Anbauanleitung</li> </ul><!--EL-->;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21700_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21700_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10601;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-615-03;D9397-615-03;SW-MOTECH;SW-MOTECH;4052572026540;;;;;;1,6400;1;;;;;Schwarz. Modellspezifisch.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21800_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21800_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_21800_b_3_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10602;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-631-03;D9397-631-03;SW-MOTECH;SW-MOTECH;4052572029732;;;;;;1,5800;1;;;;;Schwarz. Yamaha XT1200ZE Super Tenere (14-).;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_22100_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_22100_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
10603;;KOBRA Handprotektoren-Kit;288;152.00;;;;;;;;D9397-632-03;D9397-632-03;SW-MOTECH;SW-MOTECH;4052572029725;;;;;;1,0600;1;;;;;Schwarz. KTM 1290 Super Duke R (14-).;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Stabiler geschlossener Aluminiumrahmen</li><li>Zum Schutz vor Witterungseinflüssen und bei Stürzen</li><li>Passend für Originallenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>2 stabile Aluminiumrahmen</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_22200_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_22200_b_2_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_22200_b_3_xl.jpg,;;;;;;;;;;;;;;;;;;;;;;
10604;;KOBRA Handprotektoren-Kit;288;117.00;;;;;;;;D9397-618-03;D9397-618-03;SW-MOTECH;SW-MOTECH;4052572026151;;;;;;0,6300;1;;;;;Schwarz. Für 22 mm Lenker. 1-Punkt Befestigung.;;<b>KOBRA Handprotektoren-Kit</b><ul><li>Auffälliges Design</li><li>Schlagfester Moplen-Kunststoff in Schwarz zum Schutz vor Steinschlag</li><li>Zum Schutz vor Witterungseinflüssen</li><li>Ein-Punkt-Befestigung</li><li>Universal passend für 22 mm Lenker</li></ul><b>Lieferumfang:</b><!--BL--><ul><li>2 KOBRA Handprotektoren</li><li>Montagematerial</li><li>Anbauanleitung</li></ul><!--EL--><b>Optional erhältlich:</b><ul><li>KOBRA Extension zur Erweiterung der Schutzfläche fast 50 % auch im seitlichen Bereich<br>Artikelnr.: <b>HPR.00.220.30100/B</b></li><li>KOBRA LED-Blinker mit E-Prüfzeichen (1 Watt, insgesamt 16 LED´s)<br>Artikelnr.: <b>HPR.00.220.30000/B</b></li><li>Widerstände für Originalblinker 10 Watt oder 21 Watt<br>Artikelnr.: <b>HPR.00.220.30500/B / HPR.00.220.30600/B</b></li></ul>;;;;;;;;;;;;http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_25000_b_1_xl.jpg,http://shop.sw-motech.com/cosmoshop/downloads/produktbilder/hpr_00_220_25000_b_2_xl.jpg;;;;;;;;;;;;;;;;;;;;;;
