Product ID*;Product reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Price tax excluded or Price tax included;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
53891;;Couleur:select:0;H=Noir / V=Argent:26;KH10-KH151;KH10-KH151;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH151_0.jpg;1;;;;
53891;;Couleur:select:0;H=Noir / V=d'oré:28;KH10-KH152;KH10-KH152;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH152_0.jpg;1;;;;
53891;;Couleur:select:0;H=Noir / V=Rouge:30;KH10-KH157;KH10-KH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH157_0.jpg;1;;;;
53891;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH10-KH159;KH10-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH159_0.jpg;1;;;;
53891;;Couleur:select:0;H=Rouge / V=Argent:32;KH10-KH171;KH10-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH171_0.jpg;1;;;;
53891;;Couleur:select:0;H=Rouge / V=d'oré:34;KH10-KH172;KH10-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH172_0.jpg;1;;;;
53891;;Couleur:select:0;H=Rouge / V=Bleu:33;KH10-KH174;KH10-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH174_0.jpg;1;;;;
53891;;Couleur:select:0;H=Rouge / V=Noir:35;KH10-KH175;KH10-KH175;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH175_0.jpg;1;;;;
53891;;Couleur:select:0;H=Rouge / V=Rouge:36;KH10-KH177;KH10-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH177_0.jpg;1;;;;
53891;;Couleur:select:0;H=Rouge / V=Anthrazit:31;KH10-KH179;KH10-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH10-KH179_0.jpg;1;;;;
53893;;Couleur:select:0;H=Argent / V= Argent:8;KH11-EVO111;KH11-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO111_0.jpg;1;;;;
53893;;Couleur:select:0;H=Argent / V= d'oré:10;KH11-EVO112;KH11-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO112_0.jpg;1;;;;
53893;;Couleur:select:0;H=Argent / V= Bleu:9;KH11-EVO114;KH11-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO114_0.jpg;1;;;;
53893;;Couleur:select:0;H=Argent / V= Anthrazit:7;KH11-EVO119;KH11-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO119_0.jpg;1;;;;
53893;;Couleur:select:0;H=Noir / V=Argent:26;KH11-EVO151;KH11-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO151_0.jpg;1;;;;
53893;;Couleur:select:0;H=Noir / V=Bleu:27;KH11-EVO154;KH11-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO154_0.jpg;1;;;;
53893;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH11-EVO159;KH11-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO159_0.jpg;1;;;;
53893;;Couleur:select:0;H=Anthrazit / V= Argent:2;KH11-EVO191;KH11-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO191_0.jpg;1;;;;
53893;;Couleur:select:0;H=Anthrazit / V= Gold:4;KH11-EVO192;KH11-EVO192;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO192_0.jpg;1;;;;
53893;;Couleur:select:0;H=Anthrazit / V= Bleu:3;KH11-EVO194;KH11-EVO194;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO194_0.jpg;1;;;;
53893;;Couleur:select:0;H=Anthrazit / V= Noir:5;KH11-EVO195;KH11-EVO195;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO195_0.jpg;1;;;;
53893;;Couleur:select:0;H=Anthrazit / V= Rouge:6;KH11-EVO197;KH11-EVO197;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO197_0.jpg;1;;;;
53893;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;KH11-EVO199;KH11-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-EVO199_0.jpg;1;;;;
53894;;Couleur:select:0;H=d'oré / V=Argent:20;KH11-KH121;KH11-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH121_0.jpg;1;;;;
53894;;Couleur:select:0;H=d'oré / V=d'oré:22;KH11-KH122;KH11-KH122;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH122_0.jpg;1;;;;
53894;;Couleur:select:0;H=d'oré / V=Bleu:21;KH11-KH124;KH11-KH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH124_0.jpg;1;;;;
53894;;Couleur:select:0;H=d'oré / V=Noir:23;KH11-KH125;KH11-KH125;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH125_0.jpg;1;;;;
53894;;Couleur:select:0;H=d'oré / V=Rouge:24;KH11-KH127;KH11-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH127_0.jpg;1;;;;
53894;;Couleur:select:0;H=d'oré / V=Anthrazit:19;KH11-KH129;KH11-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH129_0.jpg;1;;;;
53894;;Couleur:select:0;H=Bleu / V=Argent:14;KH11-KH141;KH11-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH141_0.jpg;1;;;;
53894;;Couleur:select:0;H=Bleu / V=d'oré:16;KH11-KH142;KH11-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH142_0.jpg;1;;;;
53894;;Couleur:select:0;H=Bleu / V=Bleu:15;KH11-KH144;KH11-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH144_0.jpg;1;;;;
53894;;Couleur:select:0;H=Bleu / V=Noir:17;KH11-KH145;KH11-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH145_0.jpg;1;;;;
53894;;Couleur:select:0;H=Bleu / V=Rouge:18;KH11-KH147;KH11-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH147_0.jpg;1;;;;
53894;;Couleur:select:0;H=Bleu / V=Anthrazit:13;KH11-KH149;KH11-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH149_0.jpg;1;;;;
53894;;Couleur:select:0;H=Noir / V=Argent:26;KH11-KH151;KH11-KH151;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH151_0.jpg;1;;;;
53894;;Couleur:select:0;H=Noir / V=Bleu:27;KH11-KH154;KH11-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH154_0.jpg;1;;;;
53894;;Couleur:select:0;H=Noir / V=Noir:29;KH11-KH155;KH11-KH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH155_0.jpg;1;;;;
53894;;Couleur:select:0;H=Noir / V=Rouge:30;KH11-KH157;KH11-KH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH157_0.jpg;1;;;;
53894;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH11-KH159;KH11-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH159_0.jpg;1;;;;
53894;;Couleur:select:0;H=Rouge / V=Argent:32;KH11-KH171;KH11-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH171_0.jpg;1;;;;
53894;;Couleur:select:0;H=Rouge / V=d'oré:34;KH11-KH172;KH11-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH172_0.jpg;1;;;;
53894;;Couleur:select:0;H=Rouge / V=Bleu:33;KH11-KH174;KH11-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH174_0.jpg;1;;;;
53894;;Couleur:select:0;H=Rouge / V=Rouge:36;KH11-KH177;KH11-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH177_0.jpg;1;;;;
53894;;Couleur:select:0;H=Rouge / V=Anthrazit:31;KH11-KH179;KH11-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH11-KH179_0.jpg;1;;;;
53897;;Couleur:select:0;H=Argent / V= Argent:8;KH13-EVO111;KH13-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO111_0.jpg;1;;;;
53897;;Couleur:select:0;H=Argent / V= d'oré:10;KH13-EVO112;KH13-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO112_0.jpg;1;;;;
53897;;Couleur:select:0;H=Argent / V= Bleu:9;KH13-EVO114;KH13-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO114_0.jpg;1;;;;
53897;;Couleur:select:0;H=Argent / V= Noir:11;KH13-EVO115;KH13-EVO115;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO115_0.jpg;1;;;;
53897;;Couleur:select:0;H=Argent / V= Rouge:12;KH13-EVO117;KH13-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO117_0.jpg;1;;;;
53897;;Couleur:select:0;H=Argent / V= Anthrazit:7;KH13-EVO119;KH13-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO119_0.jpg;1;;;;
53897;;Couleur:select:0;H=Noir / V=Argent:26;KH13-EVO151;KH13-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO151_0.jpg;1;;;;
53897;;Couleur:select:0;H=Noir / V=d'oré:28;KH13-EVO152;KH13-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO152_0.jpg;1;;;;
53897;;Couleur:select:0;H=Noir / V=Bleu:27;KH13-EVO154;KH13-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO154_0.jpg;1;;;;
53897;;Couleur:select:0;H=Noir / V=Rouge:30;KH13-EVO157;KH13-EVO157;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO157_0.jpg;1;;;;
53897;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH13-EVO159;KH13-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO159_0.jpg;1;;;;
53897;;Couleur:select:0;H=Anthrazit / V= Argent:2;KH13-EVO191;KH13-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO191_0.jpg;1;;;;
53897;;Couleur:select:0;H=Anthrazit / V= Gold:4;KH13-EVO192;KH13-EVO192;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO192_0.jpg;1;;;;
53897;;Couleur:select:0;H=Anthrazit / V= Bleu:3;KH13-EVO194;KH13-EVO194;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO194_0.jpg;1;;;;
53897;;Couleur:select:0;H=Anthrazit / V= Noir:5;KH13-EVO195;KH13-EVO195;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO195_0.jpg;1;;;;
53897;;Couleur:select:0;H=Anthrazit / V= Rouge:6;KH13-EVO197;KH13-EVO197;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO197_0.jpg;1;;;;
53897;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;KH13-EVO199;KH13-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-EVO199_0.jpg;1;;;;
53898;;Couleur:select:0;H=d'oré / V=Argent:20;KH13-KH121;KH13-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH121_0.jpg;1;;;;
53898;;Couleur:select:0;H=d'oré / V=d'oré:22;KH13-KH122;KH13-KH122;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH122_0.jpg;1;;;;
53898;;Couleur:select:0;H=d'oré / V=Bleu:21;KH13-KH124;KH13-KH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH124_0.jpg;1;;;;
53898;;Couleur:select:0;H=d'oré / V=Noir:23;KH13-KH125;KH13-KH125;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH125_0.jpg;1;;;;
53898;;Couleur:select:0;H=d'oré / V=Rouge:24;KH13-KH127;KH13-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH127_0.jpg;1;;;;
53898;;Couleur:select:0;H=d'oré / V=Anthrazit:19;KH13-KH129;KH13-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH129_0.jpg;1;;;;
53898;;Couleur:select:0;H=Bleu / V=Argent:14;KH13-KH141;KH13-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH141_0.jpg;1;;;;
53898;;Couleur:select:0;H=Bleu / V=d'oré:16;KH13-KH142;KH13-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH142_0.jpg;1;;;;
53898;;Couleur:select:0;H=Bleu / V=Bleu:15;KH13-KH144;KH13-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH144_0.jpg;1;;;;
53898;;Couleur:select:0;H=Bleu / V=Noir:17;KH13-KH145;KH13-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH145_0.jpg;1;;;;
53898;;Couleur:select:0;H=Bleu / V=Rouge:18;KH13-KH147;KH13-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH147_0.jpg;1;;;;
53898;;Couleur:select:0;H=Bleu / V=Anthrazit:13;KH13-KH149;KH13-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH149_0.jpg;1;;;;
53898;;Couleur:select:0;H=Noir / V=d'oré:28;KH13-KH152;KH13-KH152;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH152_0.jpg;1;;;;
53898;;Couleur:select:0;H=Noir / V=Bleu:27;KH13-KH154;KH13-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH154_0.jpg;1;;;;
53898;;Couleur:select:0;H=Noir / V=Noir:29;KH13-KH155;KH13-KH155;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH155_0.jpg;1;;;;
53898;;Couleur:select:0;H=Noir / V=Rouge:30;KH13-KH157;KH13-KH157;;;137.97;96.579;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH157_0.jpg;1;;;;
53898;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH13-KH159;KH13-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH159_0.jpg;1;;;;
53898;;Couleur:select:0;H=Rouge / V=Argent:32;KH13-KH171;KH13-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH171_0.jpg;1;;;;
53898;;Couleur:select:0;H=Rouge / V=d'oré:34;KH13-KH172;KH13-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH172_0.jpg;1;;;;
53898;;Couleur:select:0;H=Rouge / V=Bleu:33;KH13-KH174;KH13-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH174_0.jpg;1;;;;
53898;;Couleur:select:0;H=Rouge / V=Noir:35;KH13-KH175;KH13-KH175;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH175_0.jpg;1;;;;
53898;;Couleur:select:0;H=Rouge / V=Rouge:36;KH13-KH177;KH13-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH177_0.jpg;1;;;;
53898;;Couleur:select:0;H=Rouge / V=Anthrazit:31;KH13-KH179;KH13-KH179;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH13-KH179_0.jpg;1;;;;
53900;;Couleur:select:0;H=Argent / V= Argent:8;KH14-EVO111;KH14-EVO111;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO111_0.jpg;1;;;;
53900;;Couleur:select:0;H=Argent / V= d'oré:10;KH14-EVO112;KH14-EVO112;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO112_0.jpg;1;;;;
53900;;Couleur:select:0;H=Argent / V= Bleu:9;KH14-EVO114;KH14-EVO114;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO114_0.jpg;1;;;;
53900;;Couleur:select:0;H=Argent / V= Noir:11;KH14-EVO115;KH14-EVO115;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO115_0.jpg;1;;;;
53900;;Couleur:select:0;H=Argent / V= Rouge:12;KH14-EVO117;KH14-EVO117;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO117_0.jpg;1;;;;
53900;;Couleur:select:0;H=Argent / V= Anthrazit:7;KH14-EVO119;KH14-EVO119;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO119_0.jpg;1;;;;
53900;;Couleur:select:0;H=Noir / V=Argent:26;KH14-EVO151;KH14-EVO151;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO151_0.jpg;1;;;;
53900;;Couleur:select:0;H=Noir / V=d'oré:28;KH14-EVO152;KH14-EVO152;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO152_0.jpg;1;;;;
53900;;Couleur:select:0;H=Noir / V=Bleu:27;KH14-EVO154;KH14-EVO154;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO154_0.jpg;1;;;;
53900;;Couleur:select:0;H=Noir / V=Noir:29;KH14-EVO155;KH14-EVO155;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO155_0.jpg;1;;;;
53900;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH14-EVO159;KH14-EVO159;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO159_0.jpg;1;;;;
53900;;Couleur:select:0;H=Anthrazit / V= Argent:2;KH14-EVO191;KH14-EVO191;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO191_0.jpg;1;;;;
53900;;Couleur:select:0;H=Anthrazit / V= Gold:4;KH14-EVO192;KH14-EVO192;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO192_0.jpg;1;;;;
53900;;Couleur:select:0;H=Anthrazit / V= Bleu:3;KH14-EVO194;KH14-EVO194;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO194_0.jpg;1;;;;
53900;;Couleur:select:0;H=Anthrazit / V= Noir:5;KH14-EVO195;KH14-EVO195;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO195_0.jpg;1;;;;
53900;;Couleur:select:0;H=Anthrazit / V= Rouge:6;KH14-EVO197;KH14-EVO197;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO197_0.jpg;1;;;;
53900;;Couleur:select:0;H=Anthrazit / V= Anthrazit:1;KH14-EVO199;KH14-EVO199;;;165.74;116.018;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-EVO199_0.jpg;1;;;;
53901;;Couleur:select:0;H=d'oré / V=Argent:20;KH14-KH121;KH14-KH121;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH121_0.jpg;1;;;;
53901;;Couleur:select:0;H=d'oré / V=d'oré:22;KH14-KH122;KH14-KH122;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH122_0.jpg;1;;;;
53901;;Couleur:select:0;H=d'oré / V=Bleu:21;KH14-KH124;KH14-KH124;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH124_0.jpg;1;;;;
53901;;Couleur:select:0;H=d'oré / V=Noir:23;KH14-KH125;KH14-KH125;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH125_0.jpg;1;;;;
53901;;Couleur:select:0;H=d'oré / V=Rouge:24;KH14-KH127;KH14-KH127;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH127_0.jpg;1;;;;
53901;;Couleur:select:0;H=d'oré / V=Anthrazit:19;KH14-KH129;KH14-KH129;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH129_0.jpg;1;;;;
53901;;Couleur:select:0;H=Bleu / V=Argent:14;KH14-KH141;KH14-KH141;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH141_0.jpg;1;;;;
53901;;Couleur:select:0;H=Bleu / V=d'oré:16;KH14-KH142;KH14-KH142;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH142_0.jpg;1;;;;
53901;;Couleur:select:0;H=Bleu / V=Bleu:15;KH14-KH144;KH14-KH144;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH144_0.jpg;1;;;;
53901;;Couleur:select:0;H=Bleu / V=Noir:17;KH14-KH145;KH14-KH145;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH145_0.jpg;1;;;;
53901;;Couleur:select:0;H=Bleu / V=Rouge:18;KH14-KH147;KH14-KH147;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH147_0.jpg;1;;;;
53901;;Couleur:select:0;H=Bleu / V=Anthrazit:13;KH14-KH149;KH14-KH149;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH149_0.jpg;1;;;;
53901;;Couleur:select:0;H=Noir / V=Bleu:27;KH14-KH154;KH14-KH154;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH154_0.jpg;1;;;;
53901;;Couleur:select:0;H=Noir / V=Noir:29;KH14-KH155;KH14-KH155;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH155_0.jpg;1;;;;
53901;;Couleur:select:0;H=Noir / V=Rouge:30;KH14-KH157;KH14-KH157;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH157_0.jpg;1;;;;
53901;;Couleur:select:0;H=Noir / V=Anthrazit:25;KH14-KH159;KH14-KH159;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH159_0.jpg;1;;;;
53901;;Couleur:select:0;H=Rouge / V=Argent:32;KH14-KH171;KH14-KH171;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH171_0.jpg;1;;;;
53901;;Couleur:select:0;H=Rouge / V=d'oré:34;KH14-KH172;KH14-KH172;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH172_0.jpg;1;;;;
53901;;Couleur:select:0;H=Rouge / V=Bleu:33;KH14-KH174;KH14-KH174;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH174_0.jpg;1;;;;
53901;;Couleur:select:0;H=Rouge / V=Rouge:36;KH14-KH177;KH14-KH177;;;137.96;96.572;;;0;1;0;0;2015-02-26;1;https://www.motogoodeal.ch/img/import/KH14-KH177_0.jpg;1;;;;
