id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Filtre 1;Filtre 2;Filtre 3;Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
100043;0;Arrow Accessoire;433;24.07;1;18.05;1;;;;;5480079;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Silencer Clamp Honda Cb1000R;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100044;0;Arrow Accessoire;433;24.07;1;15.40;1;;;;;5480080;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Silencer Clamp Honda Cb1000R;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100045;0;Arrow Accessoire;433;24.07;1;18.05;1;;;;;5480093;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Clamp;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100046;1;Arrow Accessoire;433;104.63;1;78.47;1;;;;;5490007;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Silencer Clamp;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5490007_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5490007_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100047;0;Arrow Accessoire;433;87.96;1;65.97;1;;;;;5490024;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Carbone Pour 71721Pk;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100048;0;Arrow Accessoire;433;87.96;1;65.97;1;;;;;5490027;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Carbon Clamp;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100049;1;Arrow Accessoire;433;104.63;1;78.47;1;;;;;5490028;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Silencer Clamp Carbon;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5490028_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5490028_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100050;1;Arrow Accessoire;433;104.63;1;78.47;1;;;;;5490034;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Silencer Clamp Carbon;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5490034_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5490034_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100051;1;Arrow Accessoire;433;104.63;1;78.47;1;;;;;5490049;;Freidig;Arrow;;;;;;;;1.00;;both;;;;Silencer Clamp Carbon;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5490049_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5490049_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100052;1;Arrow Accessoire;433;6.94;1;5.21;1;;;;;5495034;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Strap For Rivets;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5495034_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5495034_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100053;1;Arrow Accessoire;433;9.17;1;6.88;1;;;;;5495058;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Strap For Rivets;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5495058_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5495058_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100054;1;Arrow Accessoire;433;8.24;1;6.18;1;;;;;5495060;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Strap For Rivets;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5495060_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5495060_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100055;0;Arrow Accessoire;433;8.33;1;6.25;1;;;;;5495067;;Freidig;Arrow;;;;;;;;4.00;;both;;;;Strap For Rivets;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100056;1;Arrow Accessoire;433;8.24;1;6.18;1;;;;;5495080;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Strap For Rivets;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5495080_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5495080_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100057;0;Arrow Accessoire;433;5.56;1;4.17;1;;;;;5495083;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Bride Pour 71110Po;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100058;1;Arrow Accessoire;433;14.81;1;11.11;1;;;;;5525011;;Freidig;Arrow;;;;;;;;4.00;;both;;;;Flange;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5525011_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5525011_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100059;0;Arrow Accessoire;433;3.7;1;2.78;1;;;;;5630001;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Clamp Gasket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100060;0;Arrow Accessoire;433;17.59;1;11.26;1;;;;;5630003;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Clamp Gasket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100061;1;Arrow Accessoire;433;8.24;1;6.18;1;;;;;5630006;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Gommino 32X100 Ht Yamaha Xj6 2009     ;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5630006_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5630006_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100062;1;Arrow Accessoire;433;200.93;1;150.70;1;;;;;5676834;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Assambly Kit;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5676834_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5676834_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100063;0;Arrow Accessoire;433;72.22;1;54.17;1;;;;;5704006;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Heat Shield Carbon;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100064;0;Arrow Accessoire;433;120.37;1;90.28;1;;;;;5704030;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Carbon End Cap For 75086Tk;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100065;0;Arrow Accessoire;433;120.37;1;90.28;1;;;;;5704031;;Freidig;Arrow;;;;;;;;4.00;;both;;;;Carbon End Cap;<ul><li>For 71720Pk</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100066;0;Arrow Accessoire;433;120.37;1;90.28;1;;;;;5704038;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Carbon End Cap For 71072Ckz;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100067;0;Arrow Accessoire;433;120.37;1;90.28;1;;;;;5704054;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Carbon End Cap For 72616Ak;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100068;0;Arrow Accessoires;433;72.22;1;54.17;1;;;;;5704063;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Protection Contre La Chaleur En Carbon / Gauche;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100069;1;Arrow Accessoire;433;137.04;1;102.78;1;;;;;5704070;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Carbon End Cap For 71720Pk;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5704070_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5704070_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100070;1;Arrow Accessoire;433;137.04;1;102.78;1;;;;;5704077;;Freidig;Arrow;;;;;;;;1.00;;both;;;;Carbon End Cap;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5704077_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5704077_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100071;0;Arrow Accessoires;433;80.56;1;60.42;1;;;;;5704092;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Heat Shield Carbon;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100072;0;Arrow Accessoire;433;120.37;1;90.28;1;;;;;5704093;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Carbon End Cap;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100073;1;Arrow Accessoire;433;31.48;1;20.15;1;;;;;5720007;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Pour Yamaha Xtz 750;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5720007_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5720007_0.jpg;0;Accessoires;DB-Killer;;Compatibilité marque:Accessoires:1,Utilisation:DB-Killer:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100074;0;Arrow Accessoire;433;80.56;1;60.42;1;;;;;5735385;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mid Pipe Left For 71721;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100075;0;Arrow Accessoire;433;185.19;1;138.89;1;;;;;5735416;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Y-Tube Honda Cb1000R;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100076;0;Arrow Accessoires;433;137.04;1;102.78;1;;;;;5735432;;Freidig;Arrow;;;;;;;;2.00;;both;;;;Mid Pipe For Honda Cb1000R '08-;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100077;0;Arrow Accessoire;433;152.78;1;97.78;1;;;;;5735446;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Left Link Pipe For Silencer 71736Mk;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100078;0;Arrow Accessoires;433;200.93;1;150.70;1;;;;;5740146;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Mid Pipe For Competition Honda Cbr600Rr;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100079;1;Arrow Accessoire;433;370.37;1;277.78;1;;;;;5740154;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Y-Tube Titanium Honda Cbr1000Rr 08-09;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5740154_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5740154_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100080;0;Arrow Accessoire;433;370.37;1;277.78;1;;;;;5740160;;Freidig;Arrow;;;;;;;;1.00;;both;;;;Mid Pipe Competition Kawasaki Zx-6R -9;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100081;0;Arrow Accessoire;433;168.52;1;126.39;1;;;;;5750244;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Y-Tube For Collector 71334Mi;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Suzuki;Street;Racing;Compatibilité marque:Suzuki:1,Utilisation:Street:2,Homologation:Racing:3;1;new;0;0;0;0;0;0;0;0
100082;0;Arrow Accessoire;433;18.52;1;13.89;1;;;;;5843007;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Left Mid Pipe Bracket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100083;0;Arrow Accessoire;433;18.52;1;13.89;1;;;;;5843008;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Right Mid Pipe Bracket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100084;1;Arrow Accessoire;433;9.17;1;6.88;1;;;;;5843097;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Staf.Pie.Inox 10/10 Supp.Term.Xj6 '09;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5843097_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5843097_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100085;1;Arrow Accessoire;433;48.15;1;36.11;1;;;;;5843181;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Bracket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5843181_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5843181_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100086;0;Arrow Accessoires;433;26.85;1;17.18;1;;;;;5843222;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Bracket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100087;0;Arrow Accessoire;433;35.19;1;26.39;1;;;;;5846040;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Left Silencer Bracket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100088;0;Arrow Accessoire;433;35.19;1;26.39;1;;;;;5846041;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Right Silencer Bracket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100089;1;Arrow Accessoire;433;56.48;1;42.36;1;;;;;5846147;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Bracket;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;5846147_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/5846147_0.jpg;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
100090;0;Arrow Accessoire;433;39.81;1;29.86;1;;;;;5846166;;Freidig;Arrow;;;;;;;;0.00;;both;;;;Bracket Honda Cb1000R;;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Accessoires;Technique divers;;Compatibilité marque:Accessoires:1,Utilisation:Technique divers:2,Homologation::3;1;new;0;0;0;0;0;0;0;0
