Product ID*;Ref Produit;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
43918;;Taille:select:0;XL:5;0013733.090.068;0013733.090.068;;;;;;2;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013733.090.068_0.jpg;1;;;;
43918;;Taille:select:0;2XL:6;0013733.090.069;0013733.090.069;;;;;;2;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013733.090.069_0.jpg;1;;;;
43920;;Taille:select:0;M:3;0013739 096 M;0013739 096 M;;;;;;2;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013739 096 M_0.jpg;1;;;;
43920;;Taille:select:0;L:4;0013739 096 L;0013739 096 L;;;;;;2;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013739 096 L_0.jpg;1;;;;
43920;;Taille:select:0;2XL:6;0013739 096 XXL;0013739 096 XXL;;;;;;2;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013739 096 XXL_0.jpg;1;;;;
43921;;Taille:select:0;S/M:2;0013748 090 S/M;0013748 090 S/M;;;;;;3;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013748 090 S_M_0.gif;1;;;;
43921;;Taille:select:0;L/XL:4;0013748 090 LXL;0013748 090 LXL;;;;;;4;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013748 090 LXL_0.gif;1;;;;
43923;;Taille:select:0;36:1;0013795.060.036;0013795.060.036;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013795.060.036_0.jpg;1;;;;
43923;;Taille:select:0;38:2;0013795.060.038;0013795.060.038;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013795.060.038_0.jpg;1;;;;
43923;;Taille:select:0;69:3;0013796.060.069;0013796.060.069;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013796.060.069_0.jpg;1;;;;
43924;;Taille:select:0;28:1;0013799.110.028;0013799.110.028;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013799.110.028_0.jpg;1;;;;
43924;;Taille:select:0;34:2;0013799.110.034;0013799.110.034;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013799.110.034_0.jpg;1;;;;
43924;;Taille:select:0;36:3;0013799.110.036;0013799.110.036;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013799.110.036_0.jpg;1;;;;
43925;;Taille:select:0;S/M:2;0013811.090.063;0013811.090.063;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013811.090.063_0.jpg;1;;;;
43925;;Taille:select:0;L/XL:4;0013811.090.067;0013811.090.067;;;;;;3;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013811.090.067_0.jpg;1;;;;
43929;;Taille:select:0;XL:5;0013902.040.068;0013902.040.068;;;;;;0;1;0;0;2016-02-25;1;"https://www.motogoodeal.ch/img/import/0013902.040.068_0.jpg,https://www.motogoodeal.ch/img/import/0013902.040.068_1.jpg;https://www.motogoodeal.ch/img/import/";1;;;;
43930;;Taille:select:0;L:4;0013902.090.066;0013902.090.066;;;;;;0;1;0;0;2016-02-25;1;"https://www.motogoodeal.ch/img/import/0013902.090.066_0.jpg,https://www.motogoodeal.ch/img/import/0013902.090.066_1.jpg;https://www.motogoodeal.ch/img/import/";1;;;;
43930;;Taille:select:0;2XL:6;0013902.090.069;0013902.090.069;;;;;;0;1;0;0;2016-02-25;1;"https://www.motogoodeal.ch/img/import/0013902.090.069_0.jpg,https://www.motogoodeal.ch/img/import/0013902.090.069_1.jpg;https://www.motogoodeal.ch/img/import/";1;;;;
43931;;Taille:select:0;L:4;0013902.110.066;0013902.110.066;;;;;;0;1;0;0;2016-02-25;1;"https://www.motogoodeal.ch/img/import/0013902.110.066_0.jpg,https://www.motogoodeal.ch/img/import/0013902.110.066_1.jpg;https://www.motogoodeal.ch/img/import/";1;;;;
43931;;Taille:select:0;XL:5;0013902.110.068;0013902.110.068;;;;;;0;1;0;0;2016-02-25;1;"https://www.motogoodeal.ch/img/import/0013902.110.068_0.jpg,https://www.motogoodeal.ch/img/import/0013902.110.068_1.jpg;https://www.motogoodeal.ch/img/import/";1;;;;
43932;;Taille:select:0;M:3;0013903.010.064;0013903.010.064;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.010.064_0.jpg;1;;;;
43933;;Taille:select:0;M:3;0013903.040.064;0013903.040.064;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.040.064_0.jpg;1;;;;
43933;;Taille:select:0;L:4;0013903.040.066;0013903.040.066;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.040.066_0.jpg;1;;;;
43933;;Taille:select:0;XL:5;0013903.040.068;0013903.040.068;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.040.068_0.jpg;1;;;;
43934;;Taille:select:0;M:3;0013903.060.064;0013903.060.064;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.060.064_0.jpg;1;;;;
43934;;Taille:select:0;L:4;0013903.060.066;0013903.060.066;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.060.066_0.jpg;1;;;;
43934;;Taille:select:0;XL:5;0013903.060.068;0013903.060.068;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.060.068_0.jpg;1;;;;
43934;;Taille:select:0;2XL:6;0013903.060.069;0013903.060.069;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.060.069_0.jpg;1;;;;
43935;;Taille:select:0;XL:5;0013903.090.068;0013903.090.068;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.090.068_0.jpg;1;;;;
43935;;Taille:select:0;2XL:6;0013903.090.069;0013903.090.069;;;;;;0;1;0;0;2016-02-25;1;https://www.motogoodeal.ch/img/import/0013903.090.069_0.jpg;1;;;;
