Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
1;Plaque Phare  Diamond Noir;432;91.67;1;;1;;;;;0003001.090;;Freidig;Acerbis;;;;;;;;;;;;;;Sens Homologation;<ul><li>Phare ‡ design futuriste</li><li>pour la route et Offroad</li><li>montage facile</li><li>non-homologuÈ CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX7A BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX7A BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;"""Plaque Phare Cyclope Sans Mfk""""Sae"""" Noir""";432;149.07;1;;1;;;;;0003002.090;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>Phare ‡ design futuriste</li><li>pour la route et Offroad</li><li>montage facile</li><li>non-homologuÈ CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX7A BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX7A BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plaque Phare Elba;432;106.48;1;;1;;;;;0003020.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc Sans Homolagation;<ul><li>Phare ‡ design retro-look</li><li>sans agent lumineux</li><li>sans homologation CH</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX7A BS GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX7A BS GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Benzinhahn Rechts;430;24.07;1;;1;;;;;0003083.;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX5L BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX5L BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Benzinhahn Links;430;24.07;1;;1;;;;;0003084.;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX5L BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX5L BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;;431;54.63;1;;1;;;;;0003094;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX5L BS GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX5L BS GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Pro;431;54.63;1;;1;;;;;0003094.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX4L BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX4L BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Pro;431;54.63;1;;1;;;;;0003094.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX4L BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX4L BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Plastic De Rechange Rally Pro;431;54.63;1;;1;;;;;0003094.110;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTX4L BS GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YTX4L BS GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Radiator Scoops Yamaha;430;54.63;1;;1;;;;;0003666.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>YZF 250/450 03-05 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YTR4A BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YTR4A BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Yamaha;430;54.63;1;;1;;;;;0003669.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>YZF 250/450 03-05</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT14B BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT14B BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Yamaha;430;54.63;1;;1;;;;;0003669.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>YZF 250/450 03-05</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT14B BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT14B BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Suzuki;430;54.63;1;;1;;;;;0003672.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>RM 125 03/09</li><li>RM 250 03/05</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT14B BS GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YT14B BS GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki;430;54.63;1;;1;;;;;0003673.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>KX125/250 03-08 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT12B BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT12B BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki;430;54.63;1;;1;;;;;0003673.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>KX125/250 03-08 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT12B BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT12B BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Radiator Scoops Honda;430;54.63;1;;1;;;;;0003679.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CR 85 R 03-07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT12B BS GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YT12B BS GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Yamaha;430;54.63;1;;1;;;;;0003691.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>YZ85 02-09</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT12A BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT12A BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Yamaha;430;54.63;1;;1;;;;;0003829.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>YZF/WR250/400/426 98-02</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT12A BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT12A BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Yamaha;430;54.63;1;;1;;;;;0003829.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir !!Sold Out!!;<ul><li>YZF/WR250/400/426 98-02</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT12A BS GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YT12A BS GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Ouies De Radiateur Suzuki;430;54.63;1;;1;;;;;0003854;;Freidig;Acerbis;;;;;;;;;;;;;;Rm 125/250 01-11 Jaune;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT9B BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT9B BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;;430;54.63;1;;0;;;;;0003858;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT9B BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT9B BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki/Suzuki;430;60.19;1;;1;;;;;0003859.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>KLX 400 03/04</li><li>DRZ 400 00/12</li><li>DRZ 400 E 00/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT7B BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT7B BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki/Suzuki;430;60.19;1;;1;;;;;0003859.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>KLX 400 03/04</li><li>DRZ 400 00/12</li><li>DRZ 400 E 00/12</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT7B BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT7B BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;;430;54.63;1;;0;;;;;0003864;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT7B BS GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YT7B BS GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Radiator Scoops Suzuki/Kawasaki;430;54.63;1;;1;;;;;0003864.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>KX65 00-</li><li>RM 65 03-</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT5L BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT5L BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki/Suzuki;430;54.63;1;;1;;;;;0003866.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>KX 65 00-08</li><li>RM 65 03-07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT4L BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT4L BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki/Suzuki;430;54.63;1;;1;;;;;0003866.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>KX 65 00-08</li><li>RM 65 03-07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YT4B BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YT4B BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Kawasaki/Suzuki;430;54.63;1;;1;;;;;0003866.130;;Freidig;Acerbis;;;;;;;;;;;;;;Vert;<ul><li>KX 65 00-08</li><li>RM 65 03-07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YIX30L YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YIX30L YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Radiator Scoops Yamaha;430;54.63;1;;1;;;;;0003871.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>YZ 125/250 02-09 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YIX30L GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YIX30L GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Yamaha;430;54.63;1;;1;;;;;0003874.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>YZ 125/250 02-05 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YIX30L BS YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YIX30L BS YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Radiator Scoops Honda;430;54.63;1;;1;;;;;0003879.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>50 COMPETITION 03-05</li><li>50 DERAPAGE 03-05</li><li>CRE 50 BAJA 03-05 </li><li>CRE 50 SIX 03-05</li><li>CR 125 R 02-07</li><li>CRE 125 00-06</li><li>CR 250 R 01-07</li><li>CRE 250 01-06</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YIX30L BS SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YIX30L BS SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Radiator Scoops Honda;430;54.63;1;;1;;;;;0003883.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CRE 450 F 2004</li><li>CRF 450 R 02-04</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YHD 12 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YHD 12 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Sliders Suzuki;430;26.85;1;;1;;;;;0005061.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>RM 125/250 96/98</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB30L B YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB30L B YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Guides Suzuki/Yamaha;430;23.15;1;;1;;;;;0005085.090;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>SUZUKI:</li><li>RM 125 '99-11</li><li>RM 250 '99-11</li><li>RM-Z 250 '07-16</li><li>RM-Z 450 '05-16</li><li>YAMAHA:</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB18L A YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB18L A YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Guides Kawasaki;430;26.85;1;;1;;;;;0005087.090;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>KX 125 '97-02</li><li>KX 250 '97-02</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB18 A YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB18 A YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Protege-Fourche En Neoprene Pour Fourge Standard;430;26.85;1;;1;;;;;0005094.090;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16L B YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16L B YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Protege-Mains Minicross Noir;431;65.74;1;;1;;;;;0005511.090;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16HLA CX YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16HLA CX YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Adhˆsif De Rechange Blanc Pour Cyclope Et Diamond;432;3.33;1;;1;;;;;0006050.030;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16CL B YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16CL B YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Chain Sliders Honda;430;23.15;1;;1;;;;;0006674.090;;Freidig;Acerbis;;;;;;;;;;;;;;;<ul><li>CR 125 '02-07</li><li>CRE 125 '00-06</li><li>CR 250 '00-07</li><li>CRE 250 '00-06</li><li>CRF 250 R '04-09</li><li>CRF 250 X '07-16</li><li>CRE 450 F '04-06</li><li>CRF 450 R '02-08</li><li>CRF 450 X '05-16</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16B A YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16B A YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Kit De Montage Rally Pro Ii Multiplo;431;13.89;1;;1;;;;;0006773.;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16B A1 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16B A1 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Kit De Montage (Guidon Atvs, Tdm, Transalp);431;13.89;1;;1;;;;;0006832.;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16AL A2 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16AL A2 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Vitre De Rechange;432;19.44;1;;1;;;;;0007011.120;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16AL A2 SHIDO_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16AL A2 SHIDO_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Bloc Optique De Phare;432;40.74;1;;1;;;;;0007039.;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16AL A2 GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16AL A2 GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Ampoule 12V 20W 36∞;432;13.89;1;;1;;;;;0007040;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16 B YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16 B YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Ampoule 12V 20W 10∞;432;13.89;1;;1;;;;;0007041;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB16 B GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YB16 B GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;HalogËne Pour Phare Ciclope;432;10.19;1;;1;;;;;0007368;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14L B2 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14L B2 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Feu De Route Pour Phare Ciclope;432;29.63;1;;1;;;;;0007369;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14L A YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14L A YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Phares Code Pour Phare Ciclope;432;37.96;1;;1;;;;;0007370;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14L A2 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14L A2 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Protection Offroad Pour Phare Ciclope;432;17.59;1;;1;;;;;0007371;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14L A2 GEL_0 png;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14L A2 GEL_0 png;0;;1;new;0;0;0;0;0;0;0;0
1;Side Panels Yamaha;430;54.63;1;;1;;;;;0007443.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>WR 250/450 03-06 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14L A1 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14L A1 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Radiator Scoops Yamaha;430;54.63;1;;1;;;;;0007444.040;;Freidig;Acerbis;;;;;;;;;;;;;;Bleu;<ul><li>WR 250/450 03-04</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14A A2 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14A A2 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Radiator Scoops Suzuki;430;54.63;1;;1;;;;;0007446.060;;Freidig;Acerbis;;;;;;;;;;;;;;Jaune;<ul><li>RMZ 250 04-06 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14A A1 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14A A1 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
0;;430;29.63;1;;0;;;;;0007447;;Freidig;Acerbis;;;;;;;;;;;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14 B2 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14 B2 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Front Number Plate Honda;430;29.63;1;;1;;;;;0007447.030;;Freidig;Acerbis;;;;;;;;;;;;;;Blanc;<ul><li>CR125/250R 04/07</li><li>CRF 250/450R 04/07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB14 A2 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB14 A2 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Front Number Plate Honda;430;29.63;1;;1;;;;;0007447.090;;Freidig;Acerbis;;;;;;;;;;;;;;Noir;<ul><li>CR125/250R 04/07</li><li>CRF 250/450R 04/07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB12C A YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB12C A YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
1;Front Number Plate Honda;430;29.63;1;;1;;;;;0007447.110;;Freidig;Acerbis;;;;;;;;;;;;;;Rouge;<ul><li>CR125/250R 04/07</li><li>CRF 250/450R 04/07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;15/03/16;15/03/16;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;YB12B B2 YUASA_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/YB12B B2 YUASA_0.jpg;0;;1;new;0;0;0;0;0;0;0;0
