id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
57994;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-R1000 '09-10 Aluminium Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
57995;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-R1000 '09 Aluminium Dark L&R Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
57996;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-R1000 '09-10 Carbon L&R Thunder Silencer;With Carbon End Cap ;;;;;;;;;;;;;;;;;;;;;;;;;;
57997;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-R1000 '09-10 Carbon Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
57998;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-R1000 '09-10 Titanium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
57999;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gsx-R1000 '09-10 Titanium Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58000;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cbf600S '08-10 Aluminium Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58001;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cbf600S '08-10 Aluminium Dark Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58002;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Cbf600S '08-10 Titanium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58003;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Cbf600S '08-10 Titanium Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58004;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Ninja 250R '09-10 Full System Steel Collector ;With Titanium Silencer</li><li>With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58005;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Ninja 250R '09 Aluminium Thunder Silencer ;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71402Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58006;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Ninja 250R '09 Aluminium Dark Thunder Silencer ;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71402Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58007;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Ninja 250R '09-10 Aluminium Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71402Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58008;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Ninja 250R '09-10 Aluminium Dark Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71402Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58009;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Ninja 250R '09-10 Titanium Thunder Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71402Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58010;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Ninja 250R '09-10 Titanium Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71402Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58011;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gladius 650 '09 Aluminium Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58012;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gladius 650 '09 Aluminium White Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58013;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gladius 650 '09 Aluminium Dark Silencer ;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58014;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gladius 650 '09 Titanium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58015;;Arrow Suzuki;;;;;;;;;;;;;;;;;;;;;;;;;;;Gladius 650 '09 Titanium Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58016;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Rsv4 Rr '15 / Rsv4 Rf '15 / Rsv4 '09-10 / Tuono '11- Aluminium Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Rsv4 '09-10 / Tuono '11-: 71406Kz</li><li>Rsv4 Rr '15 / Rsv4 Rf '15: 71627Mi+11008Kz</li><li>;;;;;;;;;;;;;;;;;;;;;;;;;;
58017;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Rsv4 Rr '15 / Rsv4 Rf '15 / Rsv4 '09-10 / Tuono '11- Aluminium White Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Rsv4 '09-10 / Tuono '11-: 71406Kz</li><li>Rsv4 Rr '15 / Rsv4 Rf '15: 71627Mi+11008Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58018;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Rsv4 Rr '15 / Rsv4 Rf '15 / Rsv4 '09-10 / Tuono '11- Aluminium Dark Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Rsv4 '09-10 / Tuono '11-: 71406Kz</li><li>Rsv4 Rr '15 / Rsv4 Rf '15: 71627Mi+11008Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58019;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Rsv4 Rr '15 / Rsv4 Rf '15 / Rsv4 '09-10 / Tuono '11- Carbon Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Rsv4 '09-10 / Tuono '11-: 71406Kz</li><li>Rsv4 Rr '15 / Rsv4 Rf '15: 71627Mi+11008Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58020;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Rsv4 Rr '15 / Rsv4 Rf '15 / Rsv4 '09-10 / Tuono '11- Titanium Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Rsv4 '09-10 / Tuono '11-: 71406Kz</li><li>Rsv4 Rr '15 / Rsv4 Rf '15: 71627Mi+11008Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58021;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;F800S / St '06-09 Aluminium Silencer  ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58022;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;F800S / St '06-09 Titanium Silencer ;With Carbon End Cap ;;;;;;;;;;;;;;;;;;;;;;;;;;
58023;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;F800R '09-10 Aluminium Silencer  ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58024;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;F800R '09 Aluminium White Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58025;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;F800R '09 Aluminium Dark Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58026;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;F800R '09-10 Titanium Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58027;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;R1200R '06/09 Aluminium Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58028;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;R1200R '06/09 Aluminium Dark Race-Tech Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58029;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;R1200R '06/09 Titanium Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58030;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Shiver 750 '08/11 Aluminium Thunder L&R Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71410Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58031;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Shiver 750 '08/11 Aluminium Dark Thunder L&R Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71410Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58032;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Shiver 750 '08-09 Aluminium Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71410Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58033;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Shiver 750 '08-09 Aluminium Dark L&R Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71410Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58034;;Arrow Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Shiver 750 '08-09 Titanium Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71410Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58035;;Arrow Gilera / Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Gp800 '09 / Srv850 '12 Aluminium Race-Tech Silencer ;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Gilera: 71412Kz</li><li>Aprilia: 71469Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58036;;Arrow Gilera / Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Gp800 '09 / Aprilia Srv850 '12 Aluminium White Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Gilera: 71412Kz</li><li>Aprilia: 71469Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58037;;Arrow Gilera / Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Gp800 '09 / Srv850 '12/13 Aluminium Dark Race-Tech Silencer ;With Carbon End Cap</li><li>++Notwendiges Zubehör ++</li><li>Gilera: 71412Kz</li><li>Aprilia: 71469Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58038;;Arrow Gilera / Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Gp800 '09 / Srv850 '12/13 Aluminium Race-Tech Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>Gilera: 71412Kz</li><li>Aprilia: 71469Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58039;;Arrow Gilera / Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Gp800 '09 / Aprilia Srv850 '12 Aluminium White Race-Tech Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>Gilera: 71412Kz</li><li>Aprilia: 71469Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58040;;Arrow Gilera / Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Gp800 '09 / Srv850 '12/13 Aluminium Dark Race-Tech Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör ++</li><li>Gilera: 71412Kz</li><li>Aprilia: 71469Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58041;;Arrow Gilera / Aprilia (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Gp800 '09 / Srv850 Titanium Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Gilera: 71412Kz</li><li>Aprilia: 71469Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58042;;Arrow Gilera / Aprilia;;;;;;;;;;;;;;;;;;;;;;;;;;;Gp800 '09 / Srv850 Titanium Race-Tech Silencer ;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>Gilera: 71412Kz</li><li>Aprilia: 71469Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58043;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000Rr '09 / S1000R '14-15 Titanium Works Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58044;;Arrow Bmw;;;;;;;;;;;;;;;;;;;;;;;;;;;S1000Rr '09 Titanium Indy Race Silencer;With  Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71413Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58045;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Streetfighter '09-10 Aluminium Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>11007Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58046;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Streetfighter '09-10 Aluminium Dark Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>11007Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58047;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Streetfighter '09-10 Titanium Race-Tech Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>11007Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58048;;Arrow Yamaha ;;;;;;;;;;;;;;;;;;;;;;;;;;;T-Max 530 '12 / 500 '08-09 Titanium Short Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71390Kz Für T-Max 500 '08 </li><li>71457Kz Für T-Max 530 '12;;;;;;;;;;;;;;;;;;;;;;;;;;
58049;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Hypermotard 796 '10 Aluminium Silencer ;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58050;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Hypermotard 796 '10 Aluminium Dark Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58051;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Hypermotard 796 '10 Titanium L&R Silencer;With Carbon Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58052;;Arrow Ducati;;;;;;;;;;;;;;;;;;;;;;;;;;;Hypermotard 796 '10 Titanium Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58053;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/11/14  Aluminium Thunder L&R Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58054;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 Aluminium White L+R Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58055;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14 Aluminium Dark Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58056;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14 Aluminium L&R Thunder Silencer;With Steel End Cap      ;;;;;;;;;;;;;;;;;;;;;;;;;;
58057;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 Aluminium White L+R Thunder Silencer;With Steel End Cap      ;;;;;;;;;;;;;;;;;;;;;;;;;;
58058;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14 Aluminium Dark L&R Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58059;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14  Titanium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58060;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14 Carbon L&R Thunder Silencer;With Steel End Cap  ;;;;;;;;;;;;;;;;;;;;;;;;;;
58061;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14 Titanium Thunder Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58062;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14 Titanium L&R Thunder Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58063;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '14 Nichrom X-Kone L&R Silencer;;;;;;;;;;;;;;;;;;;;;;;;;;;
58064;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10 Titanium Works Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58065;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10 Titanium Works Right Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58066;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '14 Aluminium Race-Tech Silencer;With Carbon End Cap ;;;;;;;;;;;;;;;;;;;;;;;;;;
58067;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '14 Aluminium White Race-Tech Silencer;With Carbon End Cap ;;;;;;;;;;;;;;;;;;;;;;;;;;
58068;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '14 Aluminium Dark Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58069;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14 Aluminium Race-Tech Right Silencer;With Steel End Cap</li><li>++Benötigtes Zubehör++</li><li>71610Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58070;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '14 Aluminium White Race-Tech Silencer;With Steel End Cap</li><li>++Benötigtes Zubehör++</li><li>71610Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58071;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10/14 Aluminium Dark Race-Tech Right Silencer;With Steel End Cap</li><li>++Benötigtes Zubehör++</li><li>71610Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58072;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10 Carbon Race-Tech Right Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58073;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '14 Carbon Race-Tech Silencer;With Carbon End Cap ;;;;;;;;;;;;;;;;;;;;;;;;;;
58074;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '10 Titanium Race-Tech Right Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58075;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '14 Titanium Race-Tech Silencer;With Carbon End Cap ;;;;;;;;;;;;;;;;;;;;;;;;;;
58076;;Arrow Kawasaki;;;;;;;;;;;;;;;;;;;;;;;;;;;Z1000 '14 Nichrom X-Kone Silencer;With Carbon End Cap</li><li>++Benötigtes Zubehör++</li><li>71610Mi;;;;;;;;;;;;;;;;;;;;;;;;;;
58077;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Aluminium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58078;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Aluminium White Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58079;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Aluminium Dark Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58080;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Aluminium Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58081;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Aluminium White Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58082;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Aluminium Dark Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58083;;Arrow Yamaha (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Carbon Race-Tech Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58084;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Carbon Race-Tech Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58085;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Carbon Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58086;;Arrow Yamaha (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Titanium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58087;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Titanium Race-Tech Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58088;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Titanium Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58089;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Fz8 / Fazer 8 '10 Titanium Works Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58090;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xj6 / Xj6 Diversion '09-13 Aluminium Thunder Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++ </li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58091;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xj6 / Xj6 Diversion '09-13 Aluminium White Thunder Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++ </li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58092;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xj6 / Xj6 Diversion '09-13 Aluminium Dark Thunder Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58093;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xj6 / Xj6 Diversion '09-13 Aluminium Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58094;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;; Xj6 / Xj6 Diversion '09-13 Aluminium White Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58095;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xj6 / Xj6 Diversion '09-13 Aluminium Dark Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++</li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58096;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xj6 / Xj6 Diversion '09-13 Titanium Thunder Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58097;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xj6 / Xj6 Diversion '09-13 Titanium Thunder Silencer;With Steel End Cap</li><li>++Notwendiges Zubehör++ </li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58098;;Arrow Yamaha;;;;;;;;;;;;;;;;;;;;;;;;;;;Xj6 / Xj6 Diversion '09-13 Nichrom X-Kone Silencer;With Carbon End Cap</li><li>++Notwendiges Zubehör++</li><li>71421Kz;;;;;;;;;;;;;;;;;;;;;;;;;;
58099;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Vfr1200F '10 Aluminium Race-Tech Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58100;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Vfr1200F '10 Aluminium White Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58101;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Vfr1200F '10 Aluminium Dark Race-Tech Silencer ;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58102;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Vfr1200F '10 Aluminium Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58103;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Vfr1200F '10 Aluminium White Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58104;;Arrow Honda;;;;;;;;;;;;;;;;;;;;;;;;;;;Vfr1200F '10 Aluminium Dark Race-Tech Silencer;With Steel End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
58105;;Arrow Honda (Inaktiv);;;;;;;;;;;;;;;;;;;;;;;;;;;Vfr1200F '10 Titanium Race-Tech Silencer;With Carbon End Cap;;;;;;;;;;;;;;;;;;;;;;;;;;
