"ProductNo";"Brand";"Model";"CCM";"From_"
"BC.WPB.00.018.10000";"Yamaha";"TDM 850";"850";"1994"
"BC.WPB.00.018.10000";"Yamaha";"TDM 850";"850";"1995"
"BC.WPB.00.018.10000";"Yamaha";"TDM 850";"850";"1996"
"BC.WPB.00.018.10000";"Yamaha";"TDM 850";"850";"1997"
"BC.WPB.00.018.10000";"Yamaha";"TDM 850";"850";"1998"
"BC.WPB.00.018.10000";"Yamaha";"TDM 850";"850";"1999"
"BC.WPB.00.018.10000";"Yamaha";"TDM 850";"850";"2000"
"BC.WPB.00.018.10000";"Yamaha";"TDM 850";"850";"2001"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1991"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1992"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1993"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1994"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1995"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1991"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1992"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1993"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1994"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1995"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1991"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1992"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1993"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1994"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1995"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1991"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1992"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1993"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1994"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1995"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1991"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1992"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1993"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1994"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1995"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1996"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1991"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1992"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1993"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1994"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1995"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1996"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1991"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1992"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1993"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1994"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1995"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1991"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1992"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1993"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1994"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1995"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1991"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1992"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1993"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1994"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1995"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1991"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1992"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1993"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1994"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1995"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1991"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1992"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1993"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1994"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1995"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1991"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1992"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1993"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1994"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1995"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1991"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1992"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1993"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1994"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1995"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1991"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1992"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1993"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1994"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1995"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1991"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1992"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1993"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1994"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1995"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1991"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1992"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1993"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1994"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1995"
"CPA.00.424.12500/B";"Yamaha";"TDM 850";"850";"1996"
"CPA.00.424.12500/B";"Yamaha";"TDM 850";"850";"1997"
"CPA.00.424.12500/B";"Yamaha";"TDM 850";"850";"1998"
"CPA.00.424.12500/B";"Yamaha";"TDM 850";"850";"1999"
"CPA.00.424.12500/B";"Yamaha";"TDM 850";"850";"2000"
"CPA.00.424.12500/B";"Yamaha";"TDM 850";"850";"2001"
"GPS.00.308.30001/B";"Yamaha";"TDM 850";"850";"1996"
"GPS.00.308.30001/B";"Yamaha";"TDM 850";"850";"1997"
"GPS.00.308.30001/B";"Yamaha";"TDM 850";"850";"1998"
"GPS.00.308.30001/B";"Yamaha";"TDM 850";"850";"1999"
"GPS.00.308.30001/B";"Yamaha";"TDM 850";"850";"2000"
"GPS.00.308.30001/B";"Yamaha";"TDM 850";"850";"2001"
"GPS.00.308.30100/B";"Yamaha";"TDM 850";"850";"1996"
"GPS.00.308.30100/B";"Yamaha";"TDM 850";"850";"1997"
"GPS.00.308.30100/B";"Yamaha";"TDM 850";"850";"1998"
"GPS.00.308.30100/B";"Yamaha";"TDM 850";"850";"1999"
"GPS.00.308.30100/B";"Yamaha";"TDM 850";"850";"2000"
"GPS.00.308.30100/B";"Yamaha";"TDM 850";"850";"2001"
"GPS.00.308.30201/B";"Yamaha";"TDM 850";"850";"1996"
"GPS.00.308.30201/B";"Yamaha";"TDM 850";"850";"1997"
"GPS.00.308.30201/B";"Yamaha";"TDM 850";"850";"1998"
"GPS.00.308.30201/B";"Yamaha";"TDM 850";"850";"1999"
"GPS.00.308.30201/B";"Yamaha";"TDM 850";"850";"2000"
"GPS.00.308.30201/B";"Yamaha";"TDM 850";"850";"2001"
"GPS.00.308.30300/B";"Yamaha";"TDM 850";"850";"1996"
"GPS.00.308.30300/B";"Yamaha";"TDM 850";"850";"1997"
"GPS.00.308.30300/B";"Yamaha";"TDM 850";"850";"1998"
"GPS.00.308.30300/B";"Yamaha";"TDM 850";"850";"1999"
"GPS.00.308.30300/B";"Yamaha";"TDM 850";"850";"2000"
"GPS.00.308.30300/B";"Yamaha";"TDM 850";"850";"2001"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1996"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1997"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1998"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"1999"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"2000"
"HPR.00.220.15200/B";"Yamaha";"TDM 850";"850";"2001"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1996"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1997"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1998"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"1999"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"2000"
"HPR.00.220.25200/B";"Yamaha";"TDM 850";"850";"2001"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1996"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1997"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1998"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"1999"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"2000"
"HPR.00.220.30000/B";"Yamaha";"TDM 850";"850";"2001"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1996"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1997"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1998"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"1999"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"2000"
"HPR.00.220.30600/B";"Yamaha";"TDM 850";"850";"2001"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1996"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1997"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1998"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"1999"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"2000"
"HPS.06.028.100";"Yamaha";"TDM 850";"850";"2001"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1996"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1997"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1998"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"1999"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"2000"
"KFT.06.062.20000/B";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.150/20/B";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.150/20/S";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.150/25/B";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.150/25/S";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.150/30/B";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.150/30/S";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.152/B";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.152/S";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.160/B";"Yamaha";"TDM 850";"850";"2001"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1996"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1997"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1998"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"1999"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"2000"
"LEH.00.039.160/S";"Yamaha";"TDM 850";"850";"2001"
"NSW.00.004.13000/B";"Yamaha";"TDM 850";"850";"1996"
"NSW.00.004.13000/B";"Yamaha";"TDM 850";"850";"1997"
"NSW.00.004.13000/B";"Yamaha";"TDM 850";"850";"1998"
"NSW.00.004.13000/B";"Yamaha";"TDM 850";"850";"1999"
"NSW.00.004.13000/B";"Yamaha";"TDM 850";"850";"2000"
"NSW.00.004.13000/B";"Yamaha";"TDM 850";"850";"2001"
"SBL.06.120.100";"Yamaha";"TDM 850";"850";"1996"
"SBL.06.120.100";"Yamaha";"TDM 850";"850";"1997"
"SBL.06.120.100";"Yamaha";"TDM 850";"850";"1998"
"SBL.06.120.100";"Yamaha";"TDM 850";"850";"1999"
"SBL.06.120.100";"Yamaha";"TDM 850";"850";"2000"
"SBL.06.120.100";"Yamaha";"TDM 850";"850";"2001"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1996"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1997"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1998"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"1999"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"2000"
"STM-005-01-BK";"Yamaha";"TDM 850";"850";"2001"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1996"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1997"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1998"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"1999"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"2000"
"SVL.00.504.101";"Yamaha";"TDM 850";"850";"2001"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1996"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1997"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1998"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"1999"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"2000"
"TRT.00.475.11500/B";"Yamaha";"TDM 850";"850";"2001"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1996"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1997"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1998"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"1999"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"2000"
"TRT.00.640.11500/B";"Yamaha";"TDM 850";"850";"2001"
"BC.HTA.00.301.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.HTA.00.301.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.HTA.00.301.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.HTA.00.301.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.HTA.00.302.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.HTA.00.302.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.HTA.00.302.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.HTA.00.302.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.HTA.00.304.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.HTA.00.304.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.HTA.00.304.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.HTA.00.304.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.HTA.00.306.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.HTA.00.306.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.HTA.00.306.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.HTA.00.306.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.HTA.00.307.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.HTA.00.307.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.HTA.00.307.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.HTA.00.307.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.TRE.00.101.20000";"Yamaha";"TRX 850";"850";"1996"
"BC.TRE.00.101.20000";"Yamaha";"TRX 850";"850";"1997"
"BC.TRE.00.101.20000";"Yamaha";"TRX 850";"850";"1998"
"BC.TRE.00.101.20000";"Yamaha";"TRX 850";"850";"1999"
"BC.TRE.00.108.20000";"Yamaha";"TRX 850";"850";"1996"
"BC.TRE.00.108.20000";"Yamaha";"TRX 850";"850";"1997"
"BC.TRE.00.108.20000";"Yamaha";"TRX 850";"850";"1998"
"BC.TRE.00.108.20000";"Yamaha";"TRX 850";"850";"1999"
"BC.TRE.00.110.20000";"Yamaha";"TRX 850";"850";"1996"
"BC.TRE.00.110.20000";"Yamaha";"TRX 850";"850";"1997"
"BC.TRE.00.110.20000";"Yamaha";"TRX 850";"850";"1998"
"BC.TRE.00.110.20000";"Yamaha";"TRX 850";"850";"1999"
"BC.TRS.00.101.20001";"Yamaha";"TRX 850";"850";"1996"
"BC.TRS.00.101.20001";"Yamaha";"TRX 850";"850";"1997"
"BC.TRS.00.101.20001";"Yamaha";"TRX 850";"850";"1998"
"BC.TRS.00.101.20001";"Yamaha";"TRX 850";"850";"1999"
"BC.TRS.00.108.20001";"Yamaha";"TRX 850";"850";"1996"
"BC.TRS.00.108.20001";"Yamaha";"TRX 850";"850";"1997"
"BC.TRS.00.108.20001";"Yamaha";"TRX 850";"850";"1998"
"BC.TRS.00.108.20001";"Yamaha";"TRX 850";"850";"1999"
"BC.TRS.00.110.20001";"Yamaha";"TRX 850";"850";"1996"
"BC.TRS.00.110.20001";"Yamaha";"TRX 850";"850";"1997"
"BC.TRS.00.110.20001";"Yamaha";"TRX 850";"850";"1998"
"BC.TRS.00.110.20001";"Yamaha";"TRX 850";"850";"1999"
"BC.TRS.00.201.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.TRS.00.201.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.TRS.00.201.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.TRS.00.201.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.TRS.00.202.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.TRS.00.202.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.TRS.00.202.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.TRS.00.202.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.001.10001";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.001.10001";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.001.10001";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.001.10001";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.001.10001/Y";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.001.10001/Y";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.001.10001/Y";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.001.10001/Y";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.006.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.006.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.006.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.006.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.008.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.008.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.008.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.008.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.009.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.009.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.009.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.009.10000";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.010.10001";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.010.10001";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.010.10001";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.010.10001";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.012.20000";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.012.20000";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.012.20000";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.012.20000";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.012.20000/Y";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.012.20000/Y";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.012.20000/Y";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.012.20000/Y";"Yamaha";"TRX 850";"850";"1999"
"BC.WPB.00.018.10000";"Yamaha";"TRX 850";"850";"1996"
"BC.WPB.00.018.10000";"Yamaha";"TRX 850";"850";"1997"
"BC.WPB.00.018.10000";"Yamaha";"TRX 850";"850";"1998"
"BC.WPB.00.018.10000";"Yamaha";"TRX 850";"850";"1999"
"SVL.06.500.100";"Yamaha";"TRX 850";"850";"1996"
"SVL.06.500.100";"Yamaha";"TRX 850";"850";"1997"
"SVL.06.500.100";"Yamaha";"TRX 850";"850";"1998"
